customer_id,recency_days,frequency,monetary_total,avg_order_value,tenure_days,delivery_share,avg_items_per_order,item_diversity,tip_rate,modifiers_per_order,lapsed
5945,57,2,71.02,35.510000,21,1.00000,2.0000,4,0.000000,3.0000,1
5947,21,3,155.50,51.833333,57,0.33333,2.6667,4,0.105466,4.6667,1
5949,78,2,170.50,85.250000,0,0.00000,10.0000,8,0.000000,13.0000,1
5957,2,3,77.79,25.930000,75,0.33333,2.3333,7,0.000000,4.3333,0
5958,44,2,46.81,23.405000,33,0.00000,2.5000,3,0.000000,3.0000,0
5966,21,3,138.83,46.276667,56,0.00000,3.3333,2,0.000000,8.6667,0
5976,10,8,224.34,28.042500,67,0.00000,2.3750,11,0.022288,0.7500,0
5990,14,2,63.51,31.755000,61,0.00000,2.0000,3,0.157456,1.5000,1
5995,54,2,64.20,32.100000,21,0.00000,2.0000,4,0.000000,1.0000,1
6009,34,3,215.09,71.696667,39,0.66667,3.3333,6,0.069738,3.0000,0
6017,37,2,31.03,15.515000,36,0.00000,1.0000,2,0.000000,0.0000,1
6027,13,3,103.95,34.650000,59,0.66667,2.0000,5,0.125060,3.6667,0
6029,11,3,126.08,42.026667,61,0.00000,2.0000,3,0.083439,1.3333,0
6041,3,3,177.10,59.033333,68,1.00000,3.0000,8,0.091417,3.3333,0
6044,9,2,104.00,52.000000,62,0.00000,3.0000,5,0.032885,0.5000,0
6048,48,2,63.13,31.565000,23,0.00000,2.0000,4,0.000000,2.5000,0
6049,68,2,60.36,30.180000,3,1.00000,1.0000,1,0.000000,2.0000,1
6064,16,4,100.58,25.145000,54,0.75000,2.2500,4,0.000000,1.7500,0
6067,34,2,113.42,56.710000,35,0.00000,3.0000,3,0.000000,4.5000,0
6069,38,3,131.61,43.870000,31,1.00000,3.6667,6,0.000000,0.3333,0
6071,57,3,64.84,21.613333,12,1.00000,1.3333,4,0.141888,0.6667,1
6076,42,2,102.13,51.065000,27,0.50000,3.0000,5,0.140801,2.0000,0
6077,56,2,95.41,47.705000,12,1.00000,2.5000,3,0.052405,1.5000,1
6079,15,2,138.98,69.490000,53,1.00000,3.0000,4,0.122320,3.0000,0
6080,2,2,106.82,53.410000,66,1.00000,4.0000,5,0.044935,4.5000,0
6082,61,2,90.28,45.140000,7,0.00000,2.5000,2,0.122951,0.5000,0
6085,65,2,73.94,36.970000,3,0.00000,3.5000,4,0.135245,7.0000,1
6086,29,2,92.02,46.010000,39,0.00000,4.5000,7,0.000000,0.0000,0
6104,22,2,169.06,84.530000,43,0.00000,3.5000,3,0.000000,0.0000,1
6112,2,5,204.08,40.816000,63,0.20000,2.0000,4,0.155821,2.0000,0
6114,49,2,29.96,14.980000,16,0.00000,1.0000,2,0.000000,0.5000,1
6115,65,2,25.68,12.840000,0,0.00000,1.0000,1,0.000000,0.0000,1
6124,1,2,134.26,67.130000,63,1.00000,2.5000,5,0.065396,8.5000,1
6132,2,3,67.81,22.603333,61,0.00000,1.6667,5,0.000000,3.0000,0
6135,45,2,145.55,72.775000,18,0.00000,5.0000,6,0.018550,6.0000,1
6140,23,2,109.87,54.935000,40,0.00000,3.5000,5,0.089378,6.0000,0
6145,44,3,92.03,30.676667,18,0.00000,1.6667,3,0.000000,3.0000,1
6147,3,2,31.67,15.835000,59,0.50000,1.0000,2,0.000000,0.5000,0
6161,36,3,142.42,47.473333,25,1.00000,3.0000,7,0.000000,2.0000,1
6162,14,3,78.10,26.033333,47,0.66667,2.3333,5,0.000000,0.6667,0
6166,51,2,59.18,29.590000,9,1.00000,1.0000,2,0.114059,0.0000,1
6171,16,5,289.54,57.908000,44,1.00000,3.0000,4,0.105685,4.0000,0
6174,30,3,129.93,43.310000,30,1.00000,2.0000,4,0.000000,1.3333,1
6176,5,3,69.34,23.113333,55,0.00000,1.3333,4,0.043265,0.6667,0
6179,34,2,65.30,32.650000,26,1.00000,2.5000,4,0.107198,3.0000,0
6181,14,2,102.19,51.095000,46,0.00000,2.0000,3,0.000000,6.0000,0
6205,38,2,33.17,16.585000,20,0.00000,1.5000,3,0.000000,0.5000,1
6212,29,2,95.39,47.695000,28,1.00000,3.0000,6,0.000000,5.0000,1
6218,36,2,78.08,39.040000,21,0.00000,2.0000,2,0.122951,1.5000,0
6220,23,2,36.24,18.120000,34,0.00000,1.0000,1,0.055188,1.0000,0
6237,36,3,116.10,38.700000,20,0.00000,4.6667,9,0.000000,2.0000,0
6238,52,2,34.24,17.120000,4,0.00000,1.0000,2,0.000000,4.0000,1
6241,52,2,43.87,21.935000,4,1.00000,1.0000,2,0.000000,1.0000,1
6242,42,2,49.22,24.610000,14,0.00000,2.0000,4,0.000000,2.5000,1
6252,11,5,227.00,45.400000,43,0.80000,6.0000,9,0.047225,2.4000,0
6267,51,3,13.38,4.460000,1,0.00000,1.3333,3,0.000000,0.0000,1
6273,37,2,42.80,21.400000,15,0.00000,1.5000,3,0.000000,1.0000,1
6274,2,5,70.48,14.096000,50,0.00000,1.2000,5,0.112089,0.4000,0
6278,19,2,83.39,41.695000,32,1.00000,3.0000,3,0.075549,1.0000,0
6288,14,3,155.85,51.950000,37,1.00000,3.6667,6,0.000000,1.0000,0
6290,26,2,57.78,28.890000,25,0.00000,1.5000,1,0.000000,1.0000,1
6291,16,5,223.48,44.696000,35,0.00000,3.2000,5,0.098667,2.6000,0
6294,19,3,127.75,42.583333,32,0.66667,2.3333,6,0.054795,1.0000,0
6297,2,10,513.63,51.363000,49,1.00000,4.2000,6,0.000000,0.8000,1
6303,14,3,127.33,42.443333,37,0.33333,3.0000,4,0.000000,2.3333,0
6305,49,3,723.00,241.000000,2,1.00000,7.6667,9,0.000000,1.3333,1
6315,10,3,69.64,23.213333,40,1.00000,2.0000,1,0.201034,0.6667,0
6328,24,3,100.31,33.436667,25,0.66667,2.6667,6,0.000000,3.0000,1
6335,16,2,71.13,35.565000,32,0.50000,2.0000,3,0.042176,0.0000,0
6336,46,2,64.20,32.100000,2,0.00000,2.0000,2,0.000000,1.5000,1
6344,2,3,75.70,25.233333,46,0.00000,2.3333,7,0.000000,0.6667,0
6354,39,2,126.29,63.145000,8,1.00000,4.0000,7,0.000000,6.0000,1
6373,23,2,85.07,42.535000,22,0.00000,4.0000,6,0.000000,5.5000,0
6376,34,2,73.03,36.515000,11,1.00000,2.5000,4,0.000000,1.5000,0
6378,16,2,42.80,21.400000,29,0.00000,1.0000,2,0.000000,0.0000,1
6387,44,2,77.90,38.950000,1,0.00000,4.0000,1,0.038511,4.0000,1
6388,5,8,145.40,18.175000,39,1.00000,1.0000,1,0.116919,0.0000,0
6390,17,2,125.99,62.995000,27,0.00000,6.5000,5,0.000000,1.0000,0
6391,2,2,37.10,18.550000,42,0.00000,2.5000,5,0.132884,2.0000,0
6397,11,2,78.28,39.140000,33,1.00000,3.5000,6,0.063873,1.0000,1
6402,37,2,60.99,30.495000,7,0.00000,3.0000,4,0.000000,0.5000,0
6410,1,2,113.14,56.570000,42,0.00000,4.5000,7,0.035354,0.0000,1
6412,21,2,223.22,111.610000,22,0.00000,12.0000,7,0.111997,3.0000,0
6416,5,2,272.94,136.470000,38,0.00000,10.5000,13,0.051293,8.0000,0
6422,30,2,116.63,58.315000,13,0.00000,5.0000,7,0.000000,3.0000,0
6437,21,2,21.40,10.700000,21,0.00000,1.0000,2,0.000000,0.5000,0
6457,18,2,33.89,16.945000,23,1.00000,1.0000,2,0.147536,0.5000,1
6458,40,2,46.01,23.005000,1,0.00000,2.0000,3,0.000000,2.5000,1
6463,4,3,84.45,28.150000,36,0.00000,2.3333,6,0.035761,3.0000,0
6464,37,2,20.87,10.435000,3,0.00000,1.0000,2,0.000000,1.0000,1
6467,36,2,85.60,42.800000,4,0.00000,4.0000,8,0.000000,3.5000,1
6479,2,2,118.18,59.090000,37,1.00000,2.5000,4,0.148925,1.0000,1
6480,15,2,60.47,30.235000,24,0.00000,3.0000,2,0.062014,0.0000,1
6481,7,5,86.67,17.334000,31,0.00000,1.4000,4,0.000000,2.0000,0
6483,33,3,88.82,29.606667,5,1.00000,3.0000,4,0.000000,1.0000,0
6485,27,2,134.48,67.240000,11,1.00000,8.0000,6,0.000000,6.0000,0
6490,29,3,67.42,22.473333,8,0.00000,3.0000,5,0.000000,2.0000,1
6496,11,3,88.28,29.426667,26,0.00000,2.0000,3,0.000000,1.6667,0
6499,33,2,143.97,71.985000,3,1.00000,10.5000,4,0.000000,2.5000,1
6507,21,2,54.49,27.245000,15,0.00000,2.5000,3,0.091760,3.5000,0
6513,15,2,19.26,9.630000,21,0.00000,1.0000,2,0.000000,1.5000,0
6514,22,2,32.90,16.450000,14,0.00000,1.5000,3,0.000000,0.0000,0
6525,17,2,104.86,52.430000,17,0.50000,1.5000,3,0.000000,1.0000,1
6556,22,2,133.01,66.505000,8,0.00000,3.5000,6,0.050748,6.0000,1
6561,5,2,67.10,33.550000,25,0.00000,3.0000,4,0.122951,0.5000,0
6565,22,3,43.33,14.443333,8,0.00000,1.0000,3,0.000000,0.0000,0
6590,12,2,111.83,55.915000,15,1.00000,4.0000,7,0.000000,1.5000,0
6595,16,2,127.10,63.550000,10,1.00000,4.5000,9,0.132809,4.0000,0
6613,24,2,35.38,17.690000,0,0.00000,2.0000,2,0.122951,2.0000,1
6616,2,2,43.04,21.520000,22,1.00000,1.5000,2,0.000000,0.0000,1
6638,6,2,52.14,26.070000,16,1.00000,1.0000,2,0.000000,1.5000,0
6650,13,2,47.52,23.760000,8,1.00000,1.0000,1,0.063131,2.0000,1
6651,21,2,59.66,29.830000,0,1.00000,4.0000,4,0.000000,4.5000,1
6658,8,2,75.35,37.675000,13,0.00000,3.5000,3,0.066357,6.0000,1
6742,8,2,128.49,64.245000,7,1.00000,3.5000,5,0.000000,1.5000,1
6748,1,2,80.04,40.020000,14,0.00000,2.5000,5,0.037481,0.0000,0
6773,10,2,51.15,25.575000,2,1.00000,1.0000,1,0.058651,2.5000,1
6789,2,2,34.90,17.450000,8,0.00000,1.5000,2,0.057307,0.0000,1
6792,4,2,52.43,26.215000,5,0.00000,2.0000,3,0.000000,5.5000,0
6796,5,3,100.26,33.420000,4,1.00000,2.0000,6,0.167564,1.6667,0
6798,9,2,38.10,19.050000,0,0.00000,1.0000,2,0.157480,0.5000,0
6799,1,2,60.99,30.495000,8,0.00000,3.5000,3,0.000000,0.0000,0
